Acc	Gene_Family	Species	SRR062276_Abundance.RPKs	SRR062301_Abundance.RPKs	SRR062353_Abundance.RPKs	SRR062357_Abundance.RPKs	SRR062371_Abundance.RPKs	SRR062372_Abundance.RPKs	SRR062389_Abundance.RPKs	SRR062396_Abundance.RPKs	SRR062402_Abundance.RPKs	SRR062413_Abundance.RPKs	SRR062415_Abundance.RPKs	SRR062435_Abundance.RPKs	SRR062441_Abundance.RPKs	SRR062462_Abundance.RPKs	SRR1804628_Abundance.RPKs	SRR1804686_Abundance.RPKs	SRR346673_Abundance.RPKs	SRR346681_Abundance.RPKs	SRR513168_Abundance.RPKs	SRR513448_Abundance.RPKs	SRR514180_Abundance.RPKs	SRR514191_Abundance.RPKs	SRR514231_Abundance.RPKs	SRR528155_Abundance.RPKs	SRR528183_Abundance.RPKs	SRR528261_Abundance.RPKs	SRR528300_Abundance.RPKs	SRR528353_Abundance.RPKs	SRR528423_Abundance.RPKs	SRR532006_Abundance.RPKs	SRR532015_Abundance.RPKs	SRR532024_Abundance.RPKs	SRR532040_Abundance.RPKs	SRR532178_Abundance.RPKs	SRR532183_Abundance.RPKs	SRR532190_Abundance.RPKs	SRR532191_Abundance.RPKs	SRR532504_Abundance.RPKs	SRR532507_Abundance.RPKs	SRR533152_Abundance.RPKs	SRR533153_Abundance.RPKs	SRR545546_Abundance.RPKs	SRR638753_Abundance.RPKs	SRR640340_Abundance.RPKs	SRR640357_Abundance.RPKs	SRR640452_Abundance.RPKs	SRR640499_Abundance.RPKs
E4BE90	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000168458	0	0.000440303	0	0	0	0	0	0.000345529	0	0	0	0	0	0	0	0
E1LPL0	 NO_NAME	g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	0	7.29367e-05	6.65088e-05	8.3159e-05	5.5659e-05	3.37766e-05	8.29239e-05	0.00011968	0.000100027	8.82126e-05	0.0001366	8.2553e-06	1.50932e-05	4.5268e-05	3.87689e-05	0	0	0	0	7.27368e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
R6BRX3	 Negative_regulator_of_genetic_competence	g__Prevotella.s__Prevotella_copri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000124906	0.000125835	0.000117276	0.000124297	0.000125419	0.0001157	0	0	0	0	3.64342e-05	3.29618e-05	3.29719e-05	4.21713e-05	0	0	3.74814e-05	3.85623e-05	0	0	0	0	0	0
R6C5Z6	 Tetrahydrofolate_synthase	g__Prevotella.s__Prevotella_copri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00011883	0.000121701	0.000129969	0.000125548	0.000131896	0.000130549	0	0	0	0	2.98827e-05	3.58488e-05	3.58269e-05	3.99345e-05	0	0	2.54379e-05	2.85472e-05	0	0	0	0	0	0
E1NH92	 Pyruvate_kinase	g__Lactobacillus.s__Lactobacillus_iners	8.99248e-05	7.73767e-05	5.53593e-05	5.51205e-05	0	0	0	0	0	0	0	0	0	0	0.00044723	0.00022872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E0SU44	 Predicted_phosphosugar_isomerase	g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	0	5.45465e-05	6.48758e-05	8.03027e-05	5.51665e-05	4.69802e-05	5.20829e-05	0.000120579	0.000116095	0.000102261	0.000117979	4.54435e-06	8.22492e-06	4.79425e-05	5.22451e-05	0	0	0	0	2.9745e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C7Y627	 NO_NAME	g__Lactobacillus.s__Lactobacillus_crispatus	0.000172584	0.000173575	0.000184488	0.000198161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000224583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
W4TPF3	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000416213	0.000152368	0.000185941	0	0	0	0	0	0	0.000198742	0	0	0	0	0	0	0	0
R6BXJ1	 NO_NAME	g__Prevotella.s__Prevotella_copri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000119243	0.000115886	0.000126362	0.000122827	0.000129596	0.00012647	0	0	0	0	4.10589e-05	3.32825e-05	3.9129e-05	3.46432e-05	0	0	3.3275e-05	3.12653e-05	0	0	0	0	0	0
Q03727	 Transport_processing_ATP_binding_protein_ComA	g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	0	6.36728e-05	6.7684e-05	7.75842e-05	4.87993e-05	4.86557e-05	8.71855e-05	0.000116696	8.53578e-05	9.23457e-05	0.000103716	2.00556e-05	1.06798e-05	4.84257e-05	5.31786e-05	0	0	0	0	2.89717e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E1W388	 Lipoprotein	g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	0	3.27062e-05	1.37712e-05	0.000157427	3.42209e-05	1.0297e-05	0.000198312	7.31324e-05	0.000126767	0.000167471	8.11098e-05	0	0	1.86037e-05	3.33535e-05	0	0	0	0	5.77151e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D1PHQ3	 NO_NAME	g__Prevotella.s__Prevotella_copri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00015381	0.000155086	0.000140749	0.000155721	0.000159142	0.000156467	0	0	0	0	3.37189e-06	4.8527e-06	5.49193e-06	6.03526e-06	0	0	5.74783e-06	6.42162e-06	0	0	0	0	0	0
A4W4Q4	 ATPase_component_of_ABC_transporters_with_duplicated_ATPase_domains	g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	0	6.19599e-05	5.01432e-05	7.40559e-05	4.93636e-05	4.57572e-05	0.000100941	0.000109575	9.09133e-05	0.000103731	9.59673e-05	1.27385e-05	2.3e-05	5.32175e-05	4.96378e-05	0	0	0	0	3.1882e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G3YXY0	 NO_NAME	g__Lactobacillus.s__Lactobacillus_iners	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000642078	0.000310307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G0IBU9	 NO_NAME	g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	0	3.58097e-05	6.88558e-05	3.73759e-05	4.68928e-05	8.22749e-05	0.000101856	0.000145304	6.13943e-05	0.000115549	0.000120085	0	0	6.75124e-05	6.66888e-05	0	0	0	0	2.30361e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
W4JH61	 NO_NAME	g__Lactobacillus.s__Lactobacillus_crispatus	5.47088e-05	0.000108364	0.00016624	0.000207422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000414937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E3BTC8	 Na_H_antiporter_NhaC	g__Lactobacillus.s__Lactobacillus_iners	0.000102697	0.000102415	5.01419e-05	5.9426e-05	0	0	0	0	0	0	0	0	0	0	0.000437421	0.000199445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D1P8S9	 NO_NAME	g__Prevotella.s__Prevotella_copri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00017067	0.000125728	0.000150611	0.000163124	0.000125246	0.00015267	0	0	0	0	4.57438e-06	1.37893e-05	6.36386e-06	0	0	0	7.794e-06	3.09632e-05	0	0	0	0	0	0
K1NSY2	 NO_NAME	g__Lactobacillus.s__Lactobacillus_crispatus	0.000201113	0.000168921	8.87448e-05	0.000123731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.57724e-05	0.0001238	0.000149407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D0DHQ2	 NO_NAME	g__Lactobacillus.s__Lactobacillus_crispatus	0.000160812	0.000130571	0.000172602	0.000185175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000302293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
R7EGZ4	 NO_NAME	g__Bacteroides.s__Bacteroides_uniformis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000169512	0.000168806	0	0	0	0	0	0	0	0	0	0.000494556	0	0	0	0.000118513	0	0	0	0	0	0
A7V5B5	 NO_NAME	g__Bacteroides.s__Bacteroides_uniformis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.78048e-05	3.06193e-05	0	0	0	0	0	0	0.000333015	0.000311278	0.00013392	3.19069e-05	0	0	2.08604e-05	2.19469e-05	0	0	0	0	0	0
Q4QMB3	 30S_ribosomal_protein_S17	g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	0	2.90114e-05	3.35942e-05	0.000190724	3.55485e-05	2.17483e-05	0.000104526	7.54324e-05	0.000158172	0.000136681	8.19739e-05	0	0	2.70047e-05	3.8105e-05	0	0	0	0	5.89625e-06	1.83154e-06	2.24788e-06	0	4.27357e-06	0	4.29645e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q3K400	 Phosphoribosylformylglycinamidine_cyclo_ligase	g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	0	5.86794e-05	6.3165e-05	8.33245e-05	5.70971e-05	4.70715e-05	8.82223e-05	0.000122951	9.23827e-05	8.34184e-05	0.000105106	2.37249e-05	9.50673e-06	4.33984e-05	4.6278e-05	0	0	0	0	2.65421e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D1P9J3	 NO_NAME	g__Prevotella.s__Prevotella_copri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000158102	0.00012286	0.000133736	0.000122134	9.63152e-05	0.000140355	0	0	0	0	8.75222e-06	3.01402e-05	3.33661e-05	4.41755e-05	0	0	4.12006e-05	1.97099e-05	0	0	0	0	0	0
A7VA21	 NO_NAME	g__Bacteroides.s__Bacteroides_uniformis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.47258e-05	2.57438e-05	0	0	0	0	0	0	0	0	0.000118934	0.000257409	0.000143295	0.000277894	0	0	4.72836e-05	5.54942e-05	0	0	0	0	0	0
E3BTQ4	 Aspartate_tRNA_ligase	g__Lactobacillus.s__Lactobacillus_iners	5.94315e-05	0.000102279	6.0182e-05	4.06562e-05	0	0	0	0	0	0	0	0	0	0	0.000540598	0.000147041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E3BR07	 Ribokinase	g__Lactobacillus.s__Lactobacillus_iners	9.41301e-05	0.000113352	2.61708e-05	5.61085e-05	0	0	0	0	0	0	0	0	0	0	0.000537623	0.000122798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C4FRV6	 NO_NAME	g__Veillonella.s__Veillonella_dispar	0	0	0	0	9.75415e-05	6.72565e-05	8.33447e-05	0.000130005	0.000122488	6.15064e-05	3.41759e-05	2.92777e-05	1.69871e-05	4.84067e-05	0	0	0.000131834	0.000127292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E1NXV9	 NO_NAME	g__Lactobacillus.s__Lactobacillus_iners	7.40609e-05	9.79705e-05	2.16772e-05	1.94451e-05	0	0	0	0	0	0	0	0	0	0	0.000354715	0.000382	0	0	0	2.28075e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M9VKW6	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000118242	0	0.000257878	0	0	0	0	0	0.000347494	0.000226284	0	0	0	0	0	0	0	0
C8PDP1	 ABC_transporter_solute_binding_protein	g__Lactobacillus.s__Lactobacillus_iners	0.000103885	9.71731e-05	5.38035e-05	5.70721e-05	0	0	0	0	0	0	0	0	0	0	0.000461301	0.000176301	0	0	0	3.54147e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G0DSN9	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	2.07755e-06	0	0	0	0	0	0	0	0	1.39464e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.04124e-05	0.000196898	0	0	0	0	0	0	0	0	0	0	0.00064635	0	0	0	0	0
F1UDL4	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000414413	0	0	0	0	0	0	0.000535148	0	0	0	0	0	0	0	0
E4D4C9	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000140461	6.76283e-05	0.000378057	0	0	0	0	0	0.000363263	0	0	0	0	0	0	0	0
E1NMN8	 NO_NAME	g__Lactobacillus.s__Lactobacillus_iners	0	0.000161458	2.79327e-05	5.88535e-05	0	0	0	0	0	0	0	0	0	0	0.000305381	0.000394993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
R6BQL7	 Peptidase_family_C69	g__Prevotella.s__Prevotella_copri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000124017	0.000124531	0.000126022	0.00012131	0.000115854	0.000127128	0	0	0	0	3.77954e-05	2.71087e-05	3.7772e-05	3.79544e-05	0	0	3.53631e-05	3.37375e-05	0	0	0	0	0	0
D1P944	 NO_NAME	g__Prevotella.s__Prevotella_copri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000134186	0.000119413	0.000119841	0.000123052	0.000121496	0.000130422	0	0	0	0	2.72547e-05	3.04854e-05	3.40785e-05	4.42627e-05	0	0	3.3957e-05	2.9716e-05	0	0	0	0	0	0
E3BTL6	 Single_stranded_DNA_specific_exonuclease_RecJ	g__Lactobacillus.s__Lactobacillus_iners	0.000104905	0.000101026	3.95331e-05	3.84969e-05	0	0	0	0	0	0	0	0	0	0	0.000399342	0.00026454	0	0	0	1.93348e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F9Q2P5	 NO_NAME	g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	0	0.000108923	4.01133e-05	9.40818e-05	4.80032e-05	6.88685e-05	3.1646e-05	0.000104502	8.57948e-05	3.28513e-05	0.000141275	0	0	8.68501e-05	7.33734e-05	0	0	0	0	3.17327e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D1PAA1	 Peptidase_family_M49	g__Prevotella.s__Prevotella_copri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00011493	0.000126263	0.00011907	0.000117693	0.000132685	0.000120978	0	0	0	0	3.96788e-05	3.21818e-05	3.70239e-05	3.47431e-05	0	0	3.24887e-05	4.0047e-05	0	0	0	0	0	0
R6QU71	 Toxin_antitoxin_system_toxin_component_PIN_family	g__Prevotella.s__Prevotella_copri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000165792	0.00013075	0.000175557	0.000162044	0.000152324	0.000160988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D1PGA6	 NO_NAME	g__Prevotella.s__Prevotella_copri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000141948	0.000126672	0.000128611	0.00014536	0.000134505	0.000127418	0	0	0	0	3.08761e-05	2.4802e-05	2.18857e-05	2.27697e-05	0	0	2.41508e-05	1.79982e-05	0	0	0	0	0	0
A7V5T7	 NO_NAME	g__Bacteroides.s__Bacteroides_uniformis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000364222	0	0.000197823	0	0	8.80075e-05	0.000296884	0	0	0	0	0	0
B5CLP5	 NO_NAME	g__Blautia.s__Ruminococcus_torques	0	0	0	0	0	0	0	0	0	0	0	0	3.28493e-06	0	0	0.000454164	0	0	0	0	0	0	0	0.000105751	0	0	0.000114516	0	0.000131523	0	0	0	0	5.47722e-06	1.33322e-05	2.86745e-05	3.80604e-05	0	0	2.52767e-05	2.67962e-05	0	0	0	0	0	0
F9YYJ9	 NO_NAME	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000165795	0.000181447	0.00015286	0.000119873	0	0	0	0	0.000211729	0.000114875	0	0	0	0	0	0	0	0
D1PEZ3	 NO_NAME	g__Prevotella.s__Prevotella_copri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000137545	0.000117848	0.000180318	9.77934e-05	0.000159073	0.000109649	0	0	0	0	0	3.4724e-05	2.81643e-05	0	0	0	5.99744e-05	2.1418e-05	0	0	0	0	0	0
S4H4Y6	 NO_NAME	g__Gardnerella.s__Gardnerella_vaginalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000946162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D1PCH2	 LysR_substrate_binding_domain_protein	g__Prevotella.s__Prevotella_copri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.76015e-05	0.00011555	0.000113451	0.000101113	0.000110199	0.000113839	0	0	0	0	5.64495e-05	5.18269e-05	4.07785e-05	6.10347e-05	0	0	4.80781e-05	4.61177e-05	0	0	0	0	0	0
D1PDY1	 NO_NAME	g__Prevotella.s__Prevotella_copri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00013688	0.000133276	0.000130238	0.000136041	0.000131552	0.000142215	0	0	0	0	1.52274e-05	2.7233e-05	2.77694e-05	2.41224e-05	0	0	2.16043e-05	1.98011e-05	0	0	0	0	0	0
E3BSJ6	 NO_NAME	g__Lactobacillus.s__Lactobacillus_iners	0.000106636	0.000128297	5.12495e-05	1.5724e-05	0	0	0	0	0	0	0	0	0	0	0.000479615	0.000163147	0	0	0	8.2912e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E1W2Q9	 NO_NAME	g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	0	3.27873e-05	3.32704e-05	0.000173145	2.74214e-05	2.46327e-05	0.000178346	5.61977e-05	0.000141617	0.000133024	7.99577e-05	0	0	2.73616e-05	2.67326e-05	0	0	0	0	5.3487e-06	1.60632e-06	1.67245e-06	7.86599e-07	0	0	1.57503e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q4QMA5	 50S_ribosomal_protein_L18	g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	0	5.24574e-05	4.87589e-05	0.000101048	3.01128e-05	2.812e-05	9.12935e-05	0.000100643	0.00017357	0.00016819	9.52035e-05	0	0	2.57548e-05	2.41113e-05	0	0	0	0	5.39592e-06	0	0	0	6.23095e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F9MHH6	 Conserved_domain_protein	g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	0	0.000137327	0.000112666	5.78436e-05	4.31923e-05	6.69157e-05	0.000124616	8.53083e-05	6.07338e-05	5.87542e-05	5.14784e-05	3.85188e-05	0	5.18581e-05	5.57249e-05	0	0	0	0	1.87599e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E3R346	 NO_NAME	g__Lactobacillus.s__Lactobacillus_crispatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000945061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3CR42	 Dihydroxy_acid_dehydratase	g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	0	7.01106e-05	6.95974e-05	6.79613e-05	5.51713e-05	4.78829e-05	7.8502e-05	0.000101463	0.000100052	0.000100463	0.000104825	9.07171e-06	1.53278e-05	4.75432e-05	5.12185e-05	0	0	0	0	2.576e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D1PE26	 NO_NAME	g__Prevotella.s__Prevotella_copri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000103781	0.000107584	0.000105045	0.000131644	0.000106748	9.33343e-05	0	0	0	0	5.41149e-05	5.00149e-05	3.44291e-05	3.92195e-05	0	0	4.23597e-05	7.64994e-05	0	0	0	0	0	0
E3BTY2	 YihY_family_protein	g__Lactobacillus.s__Lactobacillus_iners	0.000130326	0.000129841	1.468e-05	7.05801e-06	0	0	0	0	0	0	0	0	0	0	0.000454418	0.000208357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q04ML5	 Adenylate_kinase	g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	0	5.51618e-05	7.17313e-05	5.15622e-05	5.6211e-05	5.04088e-05	5.52372e-05	0.000110691	0.000114317	0.00011048	8.4236e-05	1.79754e-05	1.62671e-05	5.58548e-05	5.9926e-05	0	0	0	0	3.46197e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X8HJQ5	 Integrase_core_domain_protein	g__Veillonella.s__Veillonella_atypica	0	0	0	0	0.000174534	0.000161372	6.99145e-05	8.34744e-05	9.28854e-05	5.2234e-05	3.6758e-05	2.63788e-05	2.19238e-05	2.71249e-05	0	0	0.000101053	9.68609e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E0SX05	 Anthranilate_para_aminobenzoate_synthases_component_II	g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	0	6.03627e-05	4.82228e-05	6.67628e-05	4.33731e-05	5.05439e-05	8.71681e-05	0.000114464	0.000106248	0.000101679	0.000106882	1.03704e-05	3.29913e-05	4.44448e-05	4.68113e-05	0	0	0	0	2.41844e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2ISI1	 Acetyltransferase_GNAT_family	g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	0	5.98363e-05	6.11841e-05	9.85271e-05	4.73042e-05	4.33168e-05	0.000115299	9.99952e-05	8.53546e-05	0.000100119	9.19982e-05	2.44024e-05	1.08331e-05	4.14767e-05	4.17222e-05	0	0	0	0	2.29341e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A7V5F5	 NO_NAME	g__Bacteroides.s__Bacteroides_uniformis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.37539e-05	2.57438e-05	1.22285e-05	0	0	3.73644e-05	0	0	0	0	5.9467e-05	0.000159706	0.0001644	0.000141302	0	0	0.000121024	0.000169304	0	0	0	0	0	0
E3BR29	 Primosomal_protein_N	g__Lactobacillus.s__Lactobacillus_iners	9.02003e-05	8.84571e-05	4.3863e-05	4.8956e-05	0	0	0	0	0	0	0	0	0	0	0.000471251	0.000200964	0	0	0	3.6898e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F9YZ83	 Membrane_spanning_protein_GtrA_family	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	0	0	0	0	0	1.60175e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000189462	0.000209089	0.000203506	0	0	0	0	0	0.00034035	0	0	0	0	0	0	0	0	0
W4TW05	 Transport_ATP_binding_protein_CydC	g__Propionibacterium.s__Propionibacterium_acnes	0	0	0	0	0	7.45347e-07	0	0	0	0	0	0	0	5.57665e-07	2.52254e-06	4.53189e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	9.94075e-05	8.91007e-05	0.000120564	0.000118888	0	0	0	0	9.34903e-05	6.80124e-05	0	0	0.000230982	0	0	0.000114557	0	0
D1P9R8	 DnaD_domain_protein	g__Prevotella.s__Prevotella_copri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000124804	0.000127944	0.000122611	0.000121392	0.000114922	0.000121506	0	0	0	0	4.14899e-05	3.50441e-05	2.92565e-05	3.52638e-05	0	0	3.41075e-05	3.49648e-05	0	0	0	0	0	0
E6LUF7	 Inosine_uridine_preferring_nucleoside_hydrolase	g__Lactobacillus.s__Lactobacillus_iners	8.99156e-05	5.15849e-05	3.85194e-05	1.91598e-05	0	0	0	0	0	0	0	0	0	0	0.000406785	0.00033714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D1PA95	 NAD_synthase	g__Prevotella.s__Prevotella_copri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000126259	0.000129872	0.000113647	0.00012421	0.000119061	0.000118811	0	0	0	0	3.86114e-05	3.32797e-05	3.40356e-05	4.22542e-05	0	0	2.91367e-05	3.37354e-05	0	0	0	0	0	0
B2IMZ2	 Glutamine_amidotransferase_class_I	g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	0	4.63243e-05	6.38415e-05	9.86509e-05	5.12154e-05	4.89057e-05	9.2831e-05	0.000107713	9.48405e-05	0.000101563	8.75675e-05	1.61804e-05	6.9716e-06	5.07531e-05	4.92228e-05	0	0	0	0	2.60778e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E3DAT6	 NO_NAME	g__Gardnerella.s__Gardnerella_vaginalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000942628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
